timestamp,logical_clock_time,queue_length,event_type
1678138104.8137028,1,0,Send
1678138105.068228,2,0,Received
1678138105.324759,5,0,Received
1678138105.582582,6,0,Internal
1678138105.8357031,7,0,Send
1678138106.092306,8,0,Send
1678138106.345598,9,0,Internal
1678138106.6035001,10,0,Internal
1678138106.858263,11,0,Internal
1678138107.112711,12,0,Internal
1678138107.370032,13,0,Internal
1678138107.628544,24,0,Received
1678138107.885259,25,0,Internal
1678138108.141166,26,0,Internal
1678138108.398407,27,0,Internal
1678138108.655597,32,0,Received
1678138108.9099038,34,0,Received
1678138109.164887,35,0,Internal
1678138109.420599,36,0,Internal
1678138109.67546,37,0,Internal
1678138109.932908,38,0,Internal
1678138110.190579,46,0,Received
1678138110.4480782,47,0,Send
1678138110.701338,48,0,Internal
1678138110.954497,49,0,Internal
1678138111.211183,55,0,Received
1678138111.464256,56,0,Internal
1678138111.721847,58,0,Received
1678138111.977799,59,0,Internal
1678138112.233887,60,0,Internal
1678138112.4912798,61,0,Internal
1678138112.747993,62,0,Internal
1678138113.0046852,69,0,Received
1678138113.262718,71,0,Received
1678138113.518694,72,0,Internal
1678138113.771497,73,0,Send
1678138114.027741,74,0,Send
1678138114.2849422,75,0,Internal
1678138114.53812,82,0,Received
1678138114.795032,83,0,Internal
1678138115.052673,84,0,Internal
1678138115.309998,89,0,Received
1678138115.567214,90,0,Internal
1678138115.824249,91,0,Internal
1678138116.0769432,92,0,Internal
1678138116.334908,98,0,Received
1678138116.5875049,99,0,Internal
1678138116.8413482,100,0,Internal
1678138117.095655,105,0,Received
1678138117.3521678,106,0,Internal
1678138117.605645,107,0,Internal
1678138117.859595,112,0,Received
1678138118.116127,113,0,Internal
1678138118.373169,114,0,Internal
1678138118.630152,115,0,Internal
1678138118.8841221,116,0,Internal
1678138119.14209,117,0,Internal
1678138119.398696,118,0,Internal
1678138119.651401,119,0,Internal
1678138119.909051,120,0,Internal
1678138120.166368,121,0,Internal
1678138120.423806,122,0,Internal
1678138120.6794481,123,0,Internal
1678138120.93695,124,0,Internal
1678138121.1948931,125,0,Internal
