timestamp,logical_clock_time,queue_length,event_type
1678138104.819366,1,1,Send
1678138104.9435132,2,0,Received
1678138105.062429,3,0,Internal
1678138105.181354,4,0,Internal
1678138105.297068,5,0,Send
1678138105.411598,6,0,Internal
1678138105.528428,7,0,Internal
1678138105.642581,8,0,Internal
1678138105.759536,9,0,Internal
1678138105.877574,10,0,Received
1678138105.9923189,11,0,Internal
1678138106.109535,12,0,Received
1678138106.2284899,13,0,Send
1678138106.346255,14,0,Internal
1678138106.463876,15,0,Internal
1678138106.581613,16,0,Internal
1678138106.6972108,17,0,Internal
1678138106.810744,18,0,Internal
1678138106.924324,19,0,Internal
1678138107.0433831,20,0,Internal
1678138107.162598,21,0,Internal
1678138107.2813098,22,0,Internal
1678138107.399408,23,0,Internal
1678138107.518234,24,0,Send
1678138107.6326709,25,0,Internal
1678138107.749779,26,0,Internal
1678138107.869236,27,0,Internal
1678138107.987856,28,0,Internal
1678138108.102688,29,0,Internal
1678138108.2219,30,0,Internal
1678138108.337164,31,0,Internal
1678138108.453558,32,0,Send
1678138108.572713,33,0,Send
1678138108.691711,34,0,Send
1678138108.8088498,35,0,Internal
1678138108.923576,36,0,Internal
1678138109.040426,37,0,Internal
1678138109.158932,38,0,Internal
1678138109.277287,39,0,Internal
1678138109.395914,40,0,Internal
1678138109.515062,41,0,Internal
1678138109.633399,42,0,Internal
1678138109.752349,43,0,Internal
1678138109.871021,44,0,Internal
1678138109.988972,45,0,Internal
1678138110.1029131,46,0,Send
1678138110.216576,47,0,Internal
1678138110.334629,48,0,Internal
1678138110.452784,49,0,Received
1678138110.569551,50,0,Internal
1678138110.688834,51,0,Internal
1678138110.804965,52,0,Internal
1678138110.918871,53,0,Internal
1678138111.037633,54,0,Internal
1678138111.152328,55,0,Send
1678138111.2688909,56,0,Internal
1678138111.387321,57,0,Internal
1678138111.506304,58,0,Send
1678138111.625571,59,0,Internal
1678138111.7439559,60,0,Internal
1678138111.8577511,61,0,Internal
1678138111.976798,62,0,Internal
1678138112.0917802,63,0,Internal
1678138112.209283,64,0,Internal
1678138112.326854,65,0,Internal
1678138112.443417,66,0,Internal
1678138112.562678,67,0,Internal
1678138112.680593,68,0,Internal
1678138112.798719,69,0,Send
1678138112.9181309,70,0,Internal
1678138113.037486,71,0,Send
1678138113.156078,72,0,Internal
1678138113.2734861,73,0,Internal
1678138113.387497,74,0,Internal
1678138113.500716,75,0,Internal
1678138113.6198242,76,0,Internal
1678138113.7372239,77,0,Internal
1678138113.8562381,78,0,Internal
1678138113.975063,79,0,Internal
1678138114.0936399,80,0,Received
1678138114.207938,81,0,Send
1678138114.326585,82,0,Send
1678138114.443403,83,0,Internal
1678138114.5598772,84,0,Internal
1678138114.677439,85,0,Internal
1678138114.795019,86,0,Internal
1678138114.913727,87,0,Internal
1678138115.031588,88,0,Internal
1678138115.151188,89,0,Send
1678138115.265811,90,0,Internal
1678138115.3811798,91,0,Internal
1678138115.500012,92,0,Internal
1678138115.617623,93,0,Send
1678138115.735968,94,0,Internal
1678138115.8549068,95,0,Internal
1678138115.969663,96,0,Internal
1678138116.0886269,97,0,Internal
1678138116.206929,98,0,Send
1678138116.322033,99,0,Internal
1678138116.436979,100,0,Internal
1678138116.5559008,101,0,Internal
1678138116.6743512,102,0,Internal
1678138116.793351,103,0,Internal
1678138116.9092631,104,0,Internal
1678138117.027137,105,0,Send
1678138117.142765,106,0,Internal
1678138117.258788,107,0,Internal
1678138117.376874,108,0,Internal
1678138117.494975,109,0,Internal
1678138117.6102662,110,0,Internal
1678138117.726548,111,0,Internal
1678138117.844672,112,0,Send
1678138117.963336,113,0,Internal
1678138118.081368,114,0,Internal
1678138118.1963751,115,0,Internal
1678138118.3124218,116,0,Send
1678138118.42592,117,0,Internal
1678138118.542748,118,0,Send
1678138118.655869,119,0,Internal
1678138118.774503,120,0,Internal
1678138118.892961,121,0,Internal
1678138119.0108001,122,0,Internal
1678138119.130081,123,0,Internal
1678138119.250027,124,0,Internal
1678138119.365695,125,0,Internal
1678138119.48402,126,0,Internal
1678138119.602272,127,0,Internal
1678138119.7209651,128,0,Internal
1678138119.836051,129,0,Internal
1678138119.955229,130,0,Internal
1678138120.073903,131,0,Internal
1678138120.189348,132,0,Send
1678138120.307609,133,0,Internal
1678138120.4258208,134,0,Internal
1678138120.542507,135,0,Internal
1678138120.659265,136,0,Internal
1678138120.772969,137,0,Internal
1678138120.890653,138,0,Internal
1678138121.006379,139,0,Internal
1678138121.1252239,140,0,Internal
1678138121.2441652,141,0,Send
1678138121.363004,142,0,Internal
1678138121.479476,143,0,Internal
1678138121.596907,144,0,Internal
1678138121.712749,145,0,Internal
1678138121.826046,146,0,Internal
1678138121.9434571,147,0,Internal
1678138122.057858,148,0,Internal
1678138122.177002,149,0,Internal
1678138122.292211,150,0,Send
1678138122.411524,151,0,Internal
1678138122.527717,152,0,Internal
1678138122.645632,153,0,Internal
1678138122.764579,154,0,Internal
1678138122.882972,155,0,Send
1678138122.999947,156,0,Internal
1678138123.1168692,157,0,Internal
1678138123.235907,158,0,Internal
1678138123.353939,159,0,Internal
1678138123.4730082,160,0,Internal
1678138123.588047,161,0,Internal
1678138123.707492,162,0,Internal
1678138123.826842,163,0,Internal
1678138123.943764,164,0,Internal
1678138124.061774,165,0,Internal
1678138124.175906,166,0,Internal
1678138124.292732,167,0,Send
1678138124.4094348,168,0,Internal
1678138124.5259311,169,0,Internal
1678138124.6447139,170,0,Internal
1678138124.760659,171,0,Internal
1678138124.875915,172,0,Internal
1678138124.993469,173,0,Internal
1678138125.108607,174,0,Internal
1678138125.225906,175,0,Internal
1678138125.344151,176,0,Internal
1678138125.463125,177,0,Internal
1678138125.5803862,178,0,Internal
1678138125.698754,179,0,Send
1678138125.8174562,180,0,Send
1678138125.9314969,181,0,Send
1678138126.050604,182,0,Internal
1678138126.16909,183,0,Internal
1678138126.2860081,184,0,Internal
1678138126.403348,185,0,Send
1678138126.520958,186,0,Internal
1678138126.639586,187,0,Received
1678138126.757813,188,0,Send
1678138126.8758342,189,0,Internal
1678138126.993261,190,0,Internal
1678138127.111192,191,0,Internal
1678138127.225295,192,0,Internal
1678138127.3433862,193,0,Internal
1678138127.457218,194,0,Internal
1678138127.5759501,195,0,Internal
1678138127.690172,196,0,Internal
1678138127.806078,197,0,Internal
1678138127.92485,198,0,Send
1678138128.039392,199,0,Internal
1678138128.153186,200,0,Internal
1678138128.267909,201,0,Send
1678138128.386278,202,0,Internal
1678138128.5016909,203,0,Send
1678138128.6210718,204,0,Internal
1678138128.735371,205,0,Internal
1678138128.85283,206,0,Internal
1678138128.971932,207,0,Internal
1678138129.090456,208,0,Internal
1678138129.206395,209,0,Received
1678138129.321472,210,0,Send
1678138129.4367208,211,0,Internal
1678138129.555226,212,0,Internal
1678138129.674287,213,0,Internal
1678138129.7919989,214,0,Internal
1678138129.909205,215,0,Internal
1678138130.023464,216,0,Internal
1678138130.1426291,217,0,Internal
1678138130.259386,218,0,Internal
1678138130.375948,219,0,Internal
1678138130.49491,220,0,Internal
1678138130.610358,221,0,Send
1678138130.72662,222,0,Internal
1678138130.8452961,223,0,Internal
1678138130.963901,224,0,Internal
1678138131.077114,225,0,Internal
1678138131.1916008,226,0,Internal
1678138131.307404,227,0,Internal
1678138131.4217029,228,0,Internal
1678138131.540201,229,0,Internal
1678138131.65853,230,0,Internal
1678138131.77527,231,0,Received
1678138131.891851,232,0,Internal
1678138132.007723,233,0,Internal
1678138132.126675,234,0,Internal
1678138132.242697,235,0,Send
1678138132.359267,236,0,Internal
1678138132.475839,237,0,Internal
1678138132.592541,238,0,Internal
1678138132.711275,239,0,Internal
1678138132.8303528,240,0,Internal
1678138132.948731,241,0,Internal
1678138133.063091,242,0,Internal
1678138133.182187,243,0,Internal
1678138133.300458,244,0,Internal
1678138133.414647,245,0,Internal
1678138133.528752,246,0,Internal
1678138133.646589,247,0,Internal
1678138133.765507,248,0,Internal
1678138133.884047,249,0,Send
1678138134.003346,250,0,Internal
1678138134.120647,251,0,Internal
1678138134.239666,252,0,Internal
1678138134.3588421,253,0,Internal
1678138134.477912,254,0,Send
1678138134.590923,255,0,Internal
1678138134.708997,256,0,Internal
1678138134.827373,257,0,Internal
1678138134.942976,258,0,Internal
1678138135.060771,259,0,Internal
1678138135.17965,260,0,Internal
1678138135.295794,261,0,Received
1678138135.413934,262,0,Send
1678138135.530698,263,0,Internal
1678138135.6426828,264,0,Send
1678138135.760422,265,0,Internal
1678138135.8785112,266,0,Internal
1678138135.99602,267,0,Internal
1678138136.114151,268,0,Internal
1678138136.233359,269,0,Internal
1678138136.352025,270,0,Internal
1678138136.467364,271,0,Send
1678138136.581985,272,0,Internal
1678138136.699326,273,0,Internal
1678138136.814396,274,0,Received
1678138136.932492,275,0,Internal
1678138137.051896,276,0,Internal
1678138137.170561,277,0,Internal
1678138137.290072,278,0,Send
1678138137.4092731,279,0,Internal
1678138137.528085,280,0,Internal
1678138137.6431081,281,0,Internal
1678138137.761236,282,0,Send
1678138137.876339,283,0,Send
1678138137.993244,284,0,Internal
1678138138.1094441,285,0,Internal
1678138138.226403,286,0,Internal
1678138138.344605,287,0,Internal
1678138138.45892,288,0,Internal
1678138138.576864,289,0,Internal
1678138138.693831,290,0,Received
1678138138.8123882,291,0,Send
1678138138.931126,292,0,Internal
1678138139.047978,293,0,Internal
1678138139.165919,294,0,Internal
1678138139.285253,295,0,Send
1678138139.402835,296,0,Internal
1678138139.521912,297,0,Internal
1678138139.640651,298,0,Send
1678138139.754843,299,0,Internal
1678138139.8732889,300,0,Internal
1678138139.987541,301,0,Send
1678138140.103012,302,0,Internal
1678138140.220163,303,0,Internal
1678138140.339,304,0,Internal
1678138140.458029,305,0,Internal
1678138140.5751512,306,0,Internal
1678138140.690469,307,0,Send
1678138140.805061,308,0,Internal
1678138140.92205,309,0,Internal
1678138141.037059,310,0,Internal
1678138141.154469,311,0,Received
1678138141.267564,312,0,Internal
1678138141.386652,313,0,Internal
1678138141.504965,314,0,Internal
1678138141.621055,315,0,Send
1678138141.739511,316,0,Internal
1678138141.857028,317,0,Internal
1678138141.976196,318,0,Internal
1678138142.093673,319,0,Internal
1678138142.210691,320,0,Internal
1678138142.329804,321,0,Internal
