INFO:root:Clock Speed: 2
INFO:root:Internal Event: System Time - 1678137992.410263, Logical Clock Time - 1, Queue Length - 0
INFO:root:Received Message: System Time - 1678138005.051137, Logical Clock Time - 87, Queue Length - 12
INFO:root:Received Message: System Time - 1678138005.55649, Logical Clock Time - 88, Queue Length - 12
INFO:root:Received Message: System Time - 1678138006.064642, Logical Clock Time - 97, Queue Length - 14
INFO:root:Received Message: System Time - 1678138006.567989, Logical Clock Time - 100, Queue Length - 15
INFO:root:Received Message: System Time - 1678138007.0713768, Logical Clock Time - 101, Queue Length - 16
INFO:root:Received Message: System Time - 1678138007.5786939, Logical Clock Time - 102, Queue Length - 17
INFO:root:Received Message: System Time - 1678138008.0828328, Logical Clock Time - 103, Queue Length - 16
INFO:root:Received Message: System Time - 1678138008.5891242, Logical Clock Time - 107, Queue Length - 16
INFO:root:Received Message: System Time - 1678138009.0923169, Logical Clock Time - 108, Queue Length - 16
INFO:root:Received Message: System Time - 1678138009.599371, Logical Clock Time - 110, Queue Length - 16
INFO:root:Received Message: System Time - 1678138010.105599, Logical Clock Time - 115, Queue Length - 15
INFO:root:Received Message: System Time - 1678138010.613597, Logical Clock Time - 117, Queue Length - 14
INFO:root:Received Message: System Time - 1678138011.119292, Logical Clock Time - 118, Queue Length - 16
INFO:root:Received Message: System Time - 1678138011.622617, Logical Clock Time - 125, Queue Length - 17
INFO:root:Received Message: System Time - 1678138012.125908, Logical Clock Time - 127, Queue Length - 19
INFO:root:Received Message: System Time - 1678138012.6285372, Logical Clock Time - 129, Queue Length - 20
INFO:root:Received Message: System Time - 1678138013.133802, Logical Clock Time - 130, Queue Length - 20
INFO:root:Received Message: System Time - 1678138013.639323, Logical Clock Time - 133, Queue Length - 20
INFO:root:Received Message: System Time - 1678138014.1449332, Logical Clock Time - 134, Queue Length - 21
INFO:root:Received Message: System Time - 1678138014.649344, Logical Clock Time - 137, Queue Length - 23
INFO:root:Received Message: System Time - 1678138015.1533198, Logical Clock Time - 138, Queue Length - 22
INFO:root:Received Message: System Time - 1678138015.660542, Logical Clock Time - 141, Queue Length - 22
INFO:root:Received Message: System Time - 1678138016.166107, Logical Clock Time - 144, Queue Length - 23
INFO:root:Received Message: System Time - 1678138016.6714969, Logical Clock Time - 151, Queue Length - 24
INFO:root:Received Message: System Time - 1678138017.173179, Logical Clock Time - 157, Queue Length - 24
INFO:root:Received Message: System Time - 1678138017.6756349, Logical Clock Time - 164, Queue Length - 25
INFO:root:Received Message: System Time - 1678138018.182209, Logical Clock Time - 174, Queue Length - 25
INFO:root:Received Message: System Time - 1678138018.6880739, Logical Clock Time - 175, Queue Length - 26
INFO:root:Received Message: System Time - 1678138019.193151, Logical Clock Time - 177, Queue Length - 26
INFO:root:Received Message: System Time - 1678138019.699692, Logical Clock Time - 178, Queue Length - 28
INFO:root:Received Message: System Time - 1678138020.201752, Logical Clock Time - 182, Queue Length - 27
INFO:root:Received Message: System Time - 1678138020.708491, Logical Clock Time - 184, Queue Length - 27
INFO:root:Received Message: System Time - 1678138021.215426, Logical Clock Time - 185, Queue Length - 28
INFO:root:Received Message: System Time - 1678138021.7233799, Logical Clock Time - 186, Queue Length - 30
INFO:root:Received Message: System Time - 1678138022.227629, Logical Clock Time - 191, Queue Length - 31
INFO:root:Received Message: System Time - 1678138022.735254, Logical Clock Time - 192, Queue Length - 32
INFO:root:Received Message: System Time - 1678138023.236935, Logical Clock Time - 196, Queue Length - 31
INFO:root:Received Message: System Time - 1678138023.7426088, Logical Clock Time - 200, Queue Length - 32
INFO:root:Received Message: System Time - 1678138024.250706, Logical Clock Time - 205, Queue Length - 31
INFO:root:Received Message: System Time - 1678138024.759022, Logical Clock Time - 207, Queue Length - 32
INFO:root:Received Message: System Time - 1678138025.262568, Logical Clock Time - 208, Queue Length - 32
INFO:root:Received Message: System Time - 1678138025.7678862, Logical Clock Time - 209, Queue Length - 32
INFO:root:Received Message: System Time - 1678138026.2735271, Logical Clock Time - 211, Queue Length - 31
INFO:root:Received Message: System Time - 1678138026.776063, Logical Clock Time - 220, Queue Length - 31
INFO:root:Received Message: System Time - 1678138027.2819, Logical Clock Time - 222, Queue Length - 31
INFO:root:Received Message: System Time - 1678138027.787564, Logical Clock Time - 224, Queue Length - 30
INFO:root:Received Message: System Time - 1678138028.2911239, Logical Clock Time - 227, Queue Length - 29
INFO:root:Received Message: System Time - 1678138028.79326, Logical Clock Time - 231, Queue Length - 31
INFO:root:Received Message: System Time - 1678138029.295897, Logical Clock Time - 236, Queue Length - 32
INFO:root:Received Message: System Time - 1678138029.801468, Logical Clock Time - 239, Queue Length - 33
INFO:root:Received Message: System Time - 1678138030.3071291, Logical Clock Time - 240, Queue Length - 33
INFO:root:Received Message: System Time - 1678138030.813819, Logical Clock Time - 244, Queue Length - 33
INFO:root:Received Message: System Time - 1678138031.319511, Logical Clock Time - 246, Queue Length - 33
INFO:root:Received Message: System Time - 1678138031.826077, Logical Clock Time - 250, Queue Length - 34
INFO:root:Received Message: System Time - 1678138032.3318021, Logical Clock Time - 251, Queue Length - 34
INFO:root:Received Message: System Time - 1678138032.833844, Logical Clock Time - 257, Queue Length - 34
INFO:root:Received Message: System Time - 1678138033.339626, Logical Clock Time - 259, Queue Length - 33
INFO:root:Received Message: System Time - 1678138033.847924, Logical Clock Time - 260, Queue Length - 34
INFO:root:Received Message: System Time - 1678138034.35422, Logical Clock Time - 267, Queue Length - 34
INFO:root:Received Message: System Time - 1678138034.8624551, Logical Clock Time - 272, Queue Length - 34
INFO:root:Received Message: System Time - 1678138035.3680809, Logical Clock Time - 274, Queue Length - 34
INFO:root:Received Message: System Time - 1678138035.8754811, Logical Clock Time - 275, Queue Length - 34
INFO:root:Received Message: System Time - 1678138036.382941, Logical Clock Time - 277, Queue Length - 34
INFO:root:Received Message: System Time - 1678138036.8898408, Logical Clock Time - 278, Queue Length - 35
INFO:root:Received Message: System Time - 1678138037.394046, Logical Clock Time - 281, Queue Length - 35
INFO:root:Received Message: System Time - 1678138037.900604, Logical Clock Time - 283, Queue Length - 35
INFO:root:Received Message: System Time - 1678138038.407417, Logical Clock Time - 286, Queue Length - 35
INFO:root:Received Message: System Time - 1678138038.911417, Logical Clock Time - 289, Queue Length - 36
INFO:root:Received Message: System Time - 1678138039.417822, Logical Clock Time - 295, Queue Length - 37
INFO:root:Received Message: System Time - 1678138039.925188, Logical Clock Time - 298, Queue Length - 39
INFO:root:Received Message: System Time - 1678138040.433127, Logical Clock Time - 305, Queue Length - 39
INFO:root:Received Message: System Time - 1678138040.939859, Logical Clock Time - 308, Queue Length - 39
INFO:root:Received Message: System Time - 1678138041.4427571, Logical Clock Time - 312, Queue Length - 39
INFO:root:Received Message: System Time - 1678138041.947385, Logical Clock Time - 315, Queue Length - 38
INFO:root:Received Message: System Time - 1678138042.454303, Logical Clock Time - 327, Queue Length - 39
INFO:root:Received Message: System Time - 1678138042.959799, Logical Clock Time - 332, Queue Length - 42
INFO:root:Received Message: System Time - 1678138043.46756, Logical Clock Time - 344, Queue Length - 42
INFO:root:Received Message: System Time - 1678138043.97356, Logical Clock Time - 345, Queue Length - 41
INFO:root:Received Message: System Time - 1678138044.479338, Logical Clock Time - 346, Queue Length - 42
INFO:root:Received Message: System Time - 1678138044.9857438, Logical Clock Time - 349, Queue Length - 43
INFO:root:Received Message: System Time - 1678138045.4916868, Logical Clock Time - 350, Queue Length - 44
INFO:root:Received Message: System Time - 1678138045.999082, Logical Clock Time - 352, Queue Length - 44
INFO:root:Received Message: System Time - 1678138046.502624, Logical Clock Time - 353, Queue Length - 45
INFO:root:Received Message: System Time - 1678138047.0101461, Logical Clock Time - 359, Queue Length - 44
INFO:root:Received Message: System Time - 1678138047.5165281, Logical Clock Time - 364, Queue Length - 44
INFO:root:Received Message: System Time - 1678138048.0243359, Logical Clock Time - 367, Queue Length - 43
INFO:root:Received Message: System Time - 1678138048.529877, Logical Clock Time - 371, Queue Length - 42
INFO:root:Received Message: System Time - 1678138049.03598, Logical Clock Time - 372, Queue Length - 43
INFO:root:Received Message: System Time - 1678138049.543, Logical Clock Time - 377, Queue Length - 42
INFO:root:Received Message: System Time - 1678138050.0499048, Logical Clock Time - 381, Queue Length - 42
INFO:root:Received Message: System Time - 1678138050.557885, Logical Clock Time - 390, Queue Length - 41
INFO:root:Received Message: System Time - 1678138051.065898, Logical Clock Time - 394, Queue Length - 42
INFO:root:Received Message: System Time - 1678138051.568417, Logical Clock Time - 398, Queue Length - 42
INFO:root:Received Message: System Time - 1678138052.076007, Logical Clock Time - 403, Queue Length - 41
