timestamp,logical_clock_time,queue_length,event_type
1678133989.151298,1,0,Internal
1678133989.3234282,2,0,Internal
1678133989.4958432,3,0,Internal
1678133989.668077,4,0,Send
1678133989.8369641,5,0,Internal
1678133990.005134,6,0,Received
1678133990.172617,7,0,Internal
1678133990.344693,8,0,Internal
1678133990.51351,9,0,Internal
1678133990.686754,10,0,Internal
1678133990.858994,11,0,Send
1678133991.028998,12,0,Send
1678133991.196364,13,0,Internal
1678133991.368726,14,0,Internal
1678133991.542367,15,0,Internal
1678133991.713769,16,0,Send
1678133991.883182,17,0,Internal
1678133992.0525599,18,0,Internal
1678133992.224763,19,0,Internal
1678133992.397486,20,0,Internal
1678133992.567623,21,0,Send
1678133992.739935,22,0,Internal
1678133992.9121,23,0,Internal
1678133993.082676,24,0,Internal
1678133993.2549891,25,0,Received
1678133993.42808,26,0,Internal
1678133993.6024902,27,0,Send
1678133993.77475,28,0,Send
1678133993.946989,29,0,Internal
1678133994.120877,30,0,Send
1678133994.2952478,31,0,Send
1678133994.4673789,32,0,Internal
1678133994.639658,33,0,Internal
1678133994.812924,34,0,Send
1678133994.9851542,35,0,Send
1678133995.1576161,36,0,Send
1678133995.327122,37,0,Internal
1678133995.4982982,38,0,Internal
1678133995.670057,39,0,Internal
1678133995.84376,40,0,Internal
1678133996.015997,41,0,Send
1678133996.187414,42,0,Received
1678133996.3579981,43,0,Received
1678133996.530313,44,0,Internal
1678133996.6998029,45,0,Internal
1678133996.872931,46,0,Internal
1678133997.045583,47,0,Internal
1678133997.2161112,48,0,Internal
1678133997.389629,49,0,Internal
1678133997.5626822,50,0,Internal
1678133997.7353868,51,0,Internal
1678133997.909926,52,0,Send
1678133998.0843232,53,0,Internal
1678133998.257411,54,0,Internal
1678133998.4270148,55,0,Send
1678133998.6008902,56,0,Internal
1678133998.770508,57,0,Received
1678133998.9431832,58,0,Internal
1678133999.114076,59,0,Internal
1678133999.287714,60,0,Internal
1678133999.462631,61,0,Received
1678133999.6374872,62,0,Received
1678133999.81139,63,0,Send
1678133999.984002,64,0,Send
1678134000.158717,65,0,Internal
1678134000.3312268,66,0,Internal
1678134000.505236,67,0,Send
1678134000.6801121,68,0,Internal
1678134000.851928,69,0,Send
1678134001.022995,70,0,Internal
1678134001.1945012,71,0,Internal
1678134001.366643,72,0,Internal
1678134001.536876,73,0,Internal
1678134001.711627,74,0,Internal
1678134001.8854651,75,0,Internal
1678134002.054362,76,0,Internal
1678134002.228715,77,0,Send
1678134002.402447,78,0,Send
1678134002.574048,79,0,Send
1678134002.743762,80,0,Internal
1678134002.9174662,81,0,Internal
1678134003.087531,82,0,Internal
1678134003.259427,83,0,Received
1678134003.430899,84,0,Internal
1678134003.6027951,85,0,Send
1678134003.777026,86,0,Send
1678134003.9513679,87,0,Internal
1678134004.1261928,88,0,Send
1678134004.300909,89,0,Send
1678134004.474669,90,0,Internal
1678134004.64803,91,0,Internal
1678134004.8212779,92,0,Internal
1678134004.993956,93,0,Send
1678134005.167413,94,0,Internal
1678134005.3371782,95,0,Internal
1678134005.507367,96,0,Internal
1678134005.678394,97,0,Internal
1678134005.84782,98,0,Internal
1678134006.020107,99,0,Internal
1678134006.193689,100,0,Send
1678134006.368047,101,0,Send
1678134006.541821,102,0,Send
1678134006.712383,103,0,Internal
1678134006.879952,104,0,Internal
1678134007.052317,105,0,Received
1678134007.22474,106,0,Internal
1678134007.3957949,107,0,Internal
1678134007.566692,108,0,Send
1678134007.7401228,109,0,Send
1678134007.913066,110,0,Send
1678134008.081522,111,0,Internal
1678134008.2543428,112,0,Internal
1678134008.4265769,113,0,Internal
1678134008.598156,114,0,Internal
1678134008.7687628,115,0,Internal
1678134008.943703,116,0,Send
1678134009.116117,117,0,Internal
1678134009.288608,118,0,Internal
1678134009.461267,119,0,Internal
1678134009.633264,120,0,Internal
1678134009.8070788,121,0,Send
1678134009.978988,122,0,Send
1678134010.1515598,123,0,Internal
1678134010.3230982,124,0,Internal
1678134010.4959419,125,0,Internal
1678134010.668672,126,0,Internal
1678134010.842627,127,0,Internal
1678134011.0150762,128,0,Send
1678134011.187876,129,0,Send
1678134011.3582988,130,0,Send
1678134011.5308979,131,0,Internal
1678134011.702729,132,0,Internal
1678134011.876797,133,0,Internal
1678134012.047117,134,0,Internal
1678134012.2212899,135,0,Received
1678134012.390356,136,0,Internal
1678134012.561829,137,0,Internal
1678134012.733406,138,0,Internal
1678134012.9027882,139,0,Internal
1678134013.0724428,140,0,Internal
1678134013.241388,141,0,Received
1678134013.41253,142,0,Internal
1678134013.5849202,143,0,Send
1678134013.758786,144,0,Internal
1678134013.9316869,145,0,Internal
1678134014.1049411,146,0,Received
1678134014.275435,147,0,Received
1678134014.446837,148,0,Send
1678134014.6159968,149,0,Internal
1678134014.790047,150,0,Send
1678134014.962406,151,0,Internal
1678134015.133644,152,0,Send
1678134015.304411,153,0,Internal
1678134015.478705,154,0,Internal
1678134015.6523788,155,0,Internal
1678134015.823143,156,0,Send
1678134015.996282,157,0,Send
1678134016.1697862,158,0,Internal
1678134016.341485,159,0,Internal
1678134016.5126982,160,0,Internal
1678134016.687021,161,0,Received
1678134016.856577,162,0,Received
1678134017.028793,163,0,Send
1678134017.1961658,164,0,Internal
1678134017.364404,165,0,Send
1678134017.5372531,166,0,Internal
1678134017.711589,167,0,Internal
1678134017.885771,168,0,Send
1678134018.055821,169,0,Internal
1678134018.2279592,170,0,Internal
1678134018.399898,171,0,Internal
1678134018.570837,172,0,Send
1678134018.7443972,173,0,Internal
1678134018.916406,174,0,Send
1678134019.085142,175,0,Send
1678134019.2540941,176,0,Internal
1678134019.423753,177,0,Internal
1678134019.596216,178,0,Internal
1678134019.769778,179,0,Send
1678134019.9400089,180,0,Received
1678134020.1144042,181,0,Internal
1678134020.286297,182,0,Send
1678134020.456909,183,0,Send
1678134020.6307561,184,0,Internal
1678134020.803534,185,0,Internal
1678134020.973752,186,0,Received
