timestamp,logical_clock_time,queue_length,event_type
1678134148.339046,1,0,Send
1678134148.595863,2,0,Internal
1678134148.851389,3,0,Send
1678134149.107414,4,0,Internal
1678134149.364853,5,0,Internal
1678134149.621366,7,0,Received
1678134149.879192,8,0,Internal
1678134150.137007,9,0,Internal
1678134150.3945029,10,0,Send
1678134150.651901,12,0,Received
1678134150.9101892,13,0,Send
1678134151.165034,14,0,Internal
1678134151.417547,15,0,Send
1678134151.673337,16,0,Internal
1678134151.931026,17,0,Send
1678134152.184156,18,0,Internal
1678134152.442146,19,0,Internal
1678134152.697315,20,0,Send
1678134152.9541829,21,0,Internal
1678134153.210911,24,0,Received
1678134153.4684749,25,0,Internal
1678134153.721718,26,0,Internal
1678134153.976398,27,0,Internal
1678134154.2327209,28,0,Internal
1678134154.4903731,29,0,Send
1678134154.743646,30,0,Internal
1678134154.997869,31,0,Internal
1678134155.255774,32,0,Internal
1678134155.509433,33,0,Internal
1678134155.763901,34,0,Send
1678134156.021064,35,0,Internal
1678134156.2746491,36,0,Send
1678134156.528167,37,0,Internal
1678134156.7841868,38,0,Internal
1678134157.0405939,39,0,Internal
1678134157.2971299,40,0,Internal
1678134157.5526578,41,0,Send
1678134157.809191,42,0,Send
1678134158.066375,48,0,Received
1678134158.323701,49,0,Internal
1678134158.58136,50,0,Send
1678134158.8369658,51,0,Internal
1678134159.093045,52,0,Send
1678134159.351083,53,0,Internal
1678134159.608997,54,0,Internal
1678134159.863734,55,0,Send
1678134160.117789,58,0,Received
1678134160.374004,59,0,Send
1678134160.630189,60,0,Internal
1678134160.8877518,61,0,Internal
1678134161.14014,62,0,Send
1678134161.39816,63,0,Send
1678134161.653981,64,0,Internal
1678134161.90851,65,0,Send
1678134162.166448,66,0,Internal
1678134162.423855,67,0,Send
1678134162.67825,68,0,Internal
1678134162.934256,69,0,Internal
1678134163.191825,70,0,Internal
1678134163.448719,71,0,Internal
1678134163.705993,75,0,Received
1678134163.9638631,76,0,Send
1678134164.2165601,77,0,Internal
1678134164.473997,78,0,Send
1678134164.730901,79,0,Send
1678134164.9886389,81,0,Received
1678134165.243296,82,0,Internal
1678134165.501397,83,0,Internal
1678134165.759354,84,0,Internal
1678134166.017212,86,0,Received
1678134166.2738612,87,0,Internal
1678134166.530996,88,0,Internal
1678134166.7872279,89,0,Send
1678134167.043322,90,0,Internal
1678134167.301236,91,0,Send
1678134167.554376,92,0,Internal
1678134167.807443,95,0,Received
1678134168.0654101,96,0,Internal
1678134168.3196402,97,1,Received
1678134168.5726552,98,0,Received
1678134168.826815,99,0,Internal
1678134169.08436,100,0,Internal
1678134169.341446,102,0,Received
1678134169.5982962,103,0,Send
1678134169.855595,104,0,Internal
1678134170.113877,105,0,Send
1678134170.3694358,106,0,Send
1678134170.6273751,107,0,Internal
1678134170.883317,108,0,Internal
1678134171.13737,109,0,Internal
1678134171.394437,110,0,Internal
1678134171.647128,111,0,Send
1678134171.904854,112,0,Internal
1678134172.156508,113,0,Internal
1678134172.408811,114,0,Internal
1678134172.664649,119,0,Received
1678134172.9220989,120,0,Send
1678134173.177006,121,0,Internal
1678134173.432458,122,0,Send
1678134173.685306,124,0,Received
1678134173.939167,125,0,Internal
1678134174.195888,126,0,Send
1678134174.448394,127,0,Internal
1678134174.7053661,128,0,Internal
1678134174.961997,129,0,Send
1678134175.219151,130,0,Internal
1678134175.474321,131,0,Internal
1678134175.732023,133,0,Received
1678134175.9890418,134,0,Internal
1678134176.2466292,136,0,Received
1678134176.50467,137,0,Internal
1678134176.759308,138,0,Internal
1678134177.013206,139,0,Internal
1678134177.2702012,140,0,Internal
1678134177.525493,142,0,Received
1678134177.782281,143,0,Internal
1678134178.03994,145,0,Received
1678134178.29791,146,0,Internal
1678134178.555197,147,0,Internal
1678134178.808109,148,0,Internal
1678134179.064267,150,0,Received
1678134179.321702,151,0,Internal
1678134179.578202,152,0,Received
1678134179.8346639,153,0,Internal
1678134180.092692,154,0,Received
1678134180.348508,155,0,Internal
1678134180.602489,156,0,Internal
1678134180.860498,157,0,Internal
1678134181.118477,158,0,Send
1678134181.37664,159,0,Send
1678134181.634728,162,0,Received
1678134181.892212,163,0,Send
1678134182.1478221,164,0,Received
1678134182.403596,165,0,Send
1678134182.662047,166,0,Send
1678134182.919477,167,0,Internal
1678134183.171655,170,0,Received
1678134183.424324,171,0,Internal
1678134183.681908,172,0,Internal
1678134183.9390569,173,0,Internal
1678134184.195059,174,0,Internal
1678134184.452181,175,0,Send
1678134184.708711,177,0,Received
1678134184.961101,178,0,Internal
1678134185.219201,180,0,Received
1678134185.472778,181,0,Internal
1678134185.729832,182,0,Send
1678134185.9836009,183,0,Internal
1678134186.2382321,184,0,Received
1678134186.495352,185,0,Internal
1678134186.75311,186,0,Internal
1678134187.009963,187,0,Internal
1678134187.266486,190,0,Received
1678134187.5231109,191,0,Internal
1678134187.7776918,192,0,Internal
1678134188.0357099,193,0,Internal
1678134188.291905,194,0,Internal
1678134188.5465548,195,0,Send
1678134188.8042061,196,0,Internal
1678134189.061265,197,0,Send
1678134189.313909,199,0,Received
1678134189.568275,201,0,Received
1678134189.82497,202,0,Internal
1678134190.081287,203,0,Send
1678134190.337827,204,0,Internal
1678134190.5948641,205,0,Internal
1678134190.847487,206,0,Internal
1678134191.105624,207,0,Send
1678134191.363894,208,0,Internal
1678134191.617545,209,0,Send
1678134191.870067,210,0,Internal
1678134192.1269739,211,0,Send
1678134192.383987,212,0,Send
1678134192.638983,213,0,Internal
1678134192.8952792,214,0,Internal
1678134193.14884,215,0,Internal
1678134193.405982,216,0,Internal
1678134193.663955,221,0,Received
1678134193.9188921,222,0,Send
1678134194.17474,223,0,Internal
1678134194.4303548,224,0,Internal
1678134194.687359,226,0,Received
1678134194.943617,227,0,Send
1678134195.2009652,228,0,Received
1678134195.457626,229,0,Internal
1678134195.710783,230,0,Internal
1678134195.9662359,232,0,Received
1678134196.224113,233,0,Received
1678134196.480663,234,0,Send
1678134196.738601,235,0,Internal
1678134196.9952068,236,0,Internal
1678134197.252578,237,0,Internal
1678134197.510012,238,0,Internal
1678134197.765773,239,0,Send
1678134198.023593,240,0,Send
1678134198.28118,241,0,Send
1678134198.53635,242,0,Internal
1678134198.789,243,0,Send
1678134199.043937,244,0,Send
1678134199.2974458,245,0,Internal
1678134199.5550249,246,0,Internal
1678134199.811933,247,0,Send
1678134200.0656571,251,0,Received
1678134200.3219242,252,0,Send
1678134200.575684,253,0,Internal
1678134200.8310442,254,0,Internal
1678134201.083814,256,0,Received
1678134201.340402,257,0,Internal
1678134201.5980082,259,0,Received
1678134201.856246,260,0,Received
1678134202.1142778,261,0,Internal
1678134202.372104,262,0,Internal
1678134202.63007,263,0,Internal
1678134202.887421,264,0,Internal
1678134203.144181,265,0,Internal
1678134203.402005,266,0,Internal
1678134203.659945,267,0,Internal
1678134203.9140449,268,0,Internal
1678134204.170024,269,0,Internal
1678134204.427399,272,1,Received
1678134204.680531,273,0,Received
1678134204.938554,274,0,Internal
1678134205.19292,275,0,Internal
1678134205.44749,277,0,Received
1678134205.700821,278,0,Internal
1678134205.957654,280,0,Received
1678134206.214454,281,0,Send
1678134206.472237,283,0,Received
1678134206.729335,284,0,Internal
1678134206.98637,285,0,Internal
1678134207.244249,286,0,Internal
1678134207.5019898,287,0,Internal
1678134207.759108,288,0,Send
1678134208.0169878,289,0,Internal
1678134208.27014,291,0,Received
