timestamp,logical_clock_time,queue_length,event_type
1678137660.6411269,1,1,Received
1678137660.979755,2,0,Received
1678137661.3186939,3,0,Received
1678137661.657702,4,0,Send
1678137661.997709,5,0,Send
1678137662.338943,6,0,Send
1678137662.6771111,7,0,Send
1678137663.016521,8,0,Send
1678137663.3532631,9,0,Send
1678137663.689075,10,0,Send
1678137664.0294552,11,0,Send
1678137664.369229,12,0,Send
1678137664.708728,13,0,Send
1678137665.046145,14,0,Send
1678137665.387869,15,0,Send
1678137665.7253919,16,0,Send
1678137666.064256,17,0,Send
1678137666.399466,18,0,Send
1678137666.738626,19,0,Send
1678137667.079487,20,0,Send
1678137667.4191182,21,0,Send
1678137667.758466,22,0,Send
1678137668.098569,23,0,Send
1678137668.434866,24,0,Send
1678137668.772251,25,0,Send
1678137669.109497,26,0,Send
1678137669.445042,27,0,Send
1678137669.782957,28,0,Send
1678137670.1192808,29,0,Send
1678137670.4602911,30,0,Send
1678137670.798081,31,0,Send
1678137671.1378188,32,0,Send
1678137671.4739919,33,0,Send
1678137671.811434,34,0,Send
1678137672.149906,35,0,Send
1678137672.489059,36,0,Send
1678137672.82812,37,0,Send
1678137673.168611,38,0,Send
1678137673.5078132,39,0,Send
1678137673.844276,40,0,Send
1678137674.179965,41,0,Send
1678137674.5192251,42,0,Send
1678137674.856288,43,0,Send
1678137675.193392,44,0,Send
1678137675.533545,45,0,Send
1678137675.8743858,46,0,Send
1678137676.214856,47,0,Send
1678137676.5538921,48,0,Send
1678137676.8904169,49,0,Send
1678137677.231838,50,0,Send
1678137677.5733309,51,0,Send
1678137677.9099479,52,0,Send
1678137678.25106,53,0,Send
1678137678.5925288,54,0,Send
1678137678.9326808,55,0,Send
1678137679.271714,56,0,Send
1678137679.6129658,57,0,Send
1678137679.951586,58,0,Send
1678137680.292864,59,0,Send
1678137680.633078,60,0,Send
1678137680.973227,61,0,Send
1678137681.308885,62,0,Send
1678137681.647121,63,0,Send
1678137681.986251,64,0,Send
1678137682.3520598,65,0,Send
1678137682.689357,66,0,Send
1678137683.02668,67,0,Send
1678137683.368319,68,0,Send
1678137683.708946,69,0,Send
1678137684.045432,70,0,Send
1678137684.386359,71,0,Send
1678137684.726597,72,0,Send
1678137685.067543,73,0,Send
1678137685.40496,74,0,Send
1678137685.745143,75,0,Send
1678137686.084699,76,0,Send
1678137686.4206212,77,0,Send
1678137686.760684,78,0,Send
1678137687.103477,79,0,Send
1678137687.443588,80,0,Send
1678137687.782997,81,0,Send
1678137688.124504,82,0,Send
1678137688.4646559,83,0,Send
1678137688.799388,84,0,Send
1678137689.136699,85,0,Send
1678137689.4761128,86,0,Send
1678137689.816604,87,0,Send
1678137690.157432,88,0,Send
1678137690.4984891,89,0,Send
1678137690.8379462,90,0,Send
1678137691.176998,91,0,Send
1678137691.516248,92,0,Send
1678137691.8526368,93,0,Send
1678137692.1894588,94,0,Send
1678137692.5285492,95,0,Send
1678137692.865636,96,0,Send
1678137693.2047749,97,0,Send
1678137693.5458272,98,0,Send
1678137693.886751,99,0,Send
1678137694.227731,100,0,Send
1678137694.5671282,101,0,Send
1678137694.9084952,102,0,Send
1678137695.2497869,103,0,Send
1678137695.587199,104,0,Send
1678137695.925004,105,0,Send
1678137696.2656121,106,0,Send
1678137696.6049778,107,0,Send
1678137696.94367,108,0,Send
1678137697.2810829,109,0,Send
1678137697.622634,110,0,Send
1678137697.9597728,111,0,Send
1678137698.296444,112,0,Send
1678137698.635076,113,0,Send
1678137698.97648,114,0,Send
1678137699.31727,115,0,Send
1678137699.658528,116,0,Send
1678137699.999646,117,0,Send
1678137700.33741,118,0,Send
1678137700.676588,119,0,Send
1678137701.016951,120,0,Send
1678137701.357687,121,0,Send
1678137701.698963,122,0,Send
1678137702.03851,123,0,Send
1678137702.37647,124,0,Send
1678137702.7179441,125,0,Send
1678137703.056261,126,0,Send
1678137703.3976152,127,0,Send
1678137703.738272,128,0,Send
1678137704.075188,129,0,Send
1678137704.4137542,130,0,Send
1678137704.75399,131,0,Send
1678137705.094764,132,0,Send
1678137705.436425,133,0,Send
1678137705.7777762,134,0,Send
1678137706.113665,135,0,Send
1678137706.454932,136,0,Send
1678137706.790256,137,0,Send
1678137707.126992,138,0,Send
1678137707.4637702,139,0,Send
1678137707.803664,140,0,Send
1678137708.1431801,141,0,Send
1678137708.484846,142,0,Send
1678137708.8260732,143,0,Send
1678137709.166605,144,0,Send
1678137709.50829,145,0,Send
1678137709.84973,146,0,Send
1678137710.1909702,147,0,Send
1678137710.532424,148,0,Send
1678137710.868452,149,0,Send
1678137711.209613,150,0,Send
1678137711.546176,151,0,Send
1678137711.886135,152,0,Send
1678137712.226462,153,0,Send
1678137712.56812,154,0,Send
1678137712.908093,155,0,Send
1678137713.249272,156,0,Send
1678137713.586699,157,0,Send
1678137713.92803,158,0,Send
1678137714.2649002,159,0,Send
1678137714.606035,160,0,Send
1678137714.9470541,161,0,Send
1678137715.2849422,162,0,Send
1678137715.6252851,163,0,Send
1678137715.96646,164,0,Send
1678137716.316844,165,0,Send
1678137716.656738,166,0,Send
1678137716.9958138,167,0,Send
1678137717.335401,168,0,Send
1678137717.672878,169,0,Send
1678137718.011146,170,0,Send
1678137718.3504388,171,0,Send
1678137718.691655,172,0,Send
1678137719.032465,173,0,Send
1678137719.369807,174,0,Send
1678137719.710537,175,0,Send
1678137720.048745,176,0,Send
1678137720.388392,177,0,Send
