timestamp,logical_clock_time,queue_length,event_type
1678133876.531457,1,0,Internal
1678133876.8701708,2,0,Internal
1678133877.210701,3,0,Send
1678133877.548754,4,0,Internal
1678133877.88876,7,1,Received
1678133878.227443,8,0,Received
1678133878.565286,9,0,Internal
1678133878.90675,13,0,Received
1678133879.244235,14,0,Received
1678133879.5836349,18,0,Received
1678133879.924313,19,1,Received
1678133880.261457,20,0,Received
1678133880.5979142,21,0,Internal
1678133880.933951,25,0,Received
1678133881.273303,26,0,Internal
1678133881.610851,29,0,Received
1678133881.948082,32,0,Received
1678133882.28394,34,0,Received
1678133882.622047,35,0,Internal
1678133882.960785,37,0,Received
1678133883.30158,38,0,Internal
1678133883.639455,39,1,Received
1678133883.980979,42,0,Received
1678133884.316633,43,0,Internal
1678133884.657152,45,0,Received
1678133884.994316,46,0,Internal
1678133885.332671,48,0,Received
1678133885.6731288,52,0,Received
1678133886.014436,54,0,Received
1678133886.3552032,55,0,Send
1678133886.696657,56,0,Send
1678133887.036365,57,0,Internal
1678133887.376933,58,0,Send
1678133887.71473,59,0,Internal
1678133888.05126,60,0,Internal
1678133888.391985,62,0,Received
1678133888.73009,70,0,Received
1678133889.066265,73,0,Received
1678133889.4069781,74,2,Received
1678133889.74425,75,1,Received
1678133890.080103,76,0,Received
1678133890.417481,79,0,Received
1678133890.758102,80,0,Internal
1678133891.094413,84,1,Received
1678133891.4325278,85,0,Received
1678133891.7689972,87,0,Received
1678133892.109012,89,0,Received
1678133892.450372,92,0,Received
1678133892.7891278,93,0,Internal
1678133893.12559,94,0,Received
1678133893.461144,95,0,Internal
1678133893.801409,96,0,Internal
1678133894.142656,98,0,Received
1678133894.4841359,99,0,Received
1678133894.8242738,100,0,Send
1678133895.16124,101,0,Internal
1678133895.5025542,102,0,Send
1678133895.843314,103,0,Internal
1678133896.184442,104,0,Send
1678133896.524628,105,0,Internal
1678133896.860637,106,0,Internal
1678133897.201552,119,0,Received
1678133897.53936,120,0,Internal
1678133897.878134,121,0,Internal
1678133898.2190459,122,0,Internal
1678133898.5598369,123,0,Received
1678133898.900317,125,0,Received
1678133899.2416031,131,1,Received
1678133899.580539,132,1,Received
1678133899.920328,133,1,Received
1678133900.256683,136,0,Received
1678133900.595479,137,0,Internal
1678133900.9336598,138,0,Internal
1678133901.269142,139,0,Internal
1678133901.610821,140,0,Internal
1678133901.948234,141,0,Send
1678133902.288668,149,0,Received
1678133902.6292071,150,1,Received
1678133902.970461,151,1,Received
1678133903.311371,152,0,Received
1678133903.651238,153,0,Internal
1678133903.992594,154,0,Internal
1678133904.330492,155,0,Internal
1678133904.671615,160,0,Received
1678133905.011334,161,0,Internal
1678133905.349738,162,0,Send
1678133905.687167,163,0,Internal
1678133906.0280828,165,1,Received
1678133906.369007,171,0,Received
1678133906.706712,172,0,Internal
1678133907.044673,173,0,Internal
1678133907.380682,174,0,Send
1678133907.716644,175,0,Internal
1678133908.054827,177,0,Received
1678133908.3960829,178,0,Internal
1678133908.735958,186,0,Received
1678133909.072768,187,0,Send
1678133909.411073,188,0,Internal
1678133909.751243,192,0,Received
1678133910.092643,193,0,Received
1678133910.4332428,197,0,Received
1678133910.77315,199,0,Received
1678133911.113805,200,0,Internal
1678133911.452828,201,0,Internal
1678133911.789671,202,0,Internal
1678133912.1279202,205,0,Received
1678133912.464444,206,0,Internal
1678133912.802729,209,0,Received
1678133913.139128,212,0,Received
1678133913.475368,213,0,Received
1678133913.815448,216,0,Received
1678133914.15694,217,0,Internal
1678133914.4947789,218,0,Internal
1678133914.835325,219,0,Send
1678133915.1762402,220,0,Internal
1678133915.538504,226,0,Received
1678133915.875029,228,0,Received
1678133916.215963,229,0,Internal
1678133916.552793,231,0,Received
1678133916.894829,232,0,Internal
1678133917.2357671,233,0,Received
1678133917.57735,238,0,Received
1678133917.915914,239,0,Internal
1678133918.252688,242,0,Received
1678133918.603905,243,0,Internal
1678133918.9444191,244,0,Internal
1678133919.2853749,245,0,Send
1678133919.6249669,246,0,Send
1678133919.962259,247,0,Send
1678133920.303435,254,0,Received
1678133920.644591,255,0,Send
1678133920.985601,258,0,Received
1678133921.326487,259,0,Internal
1678133921.661601,260,1,Received
1678133922.001956,261,0,Received
1678133922.342913,265,0,Received
1678133922.682233,266,0,Internal
1678133923.019904,267,0,Internal
1678133923.3609102,271,0,Received
1678133923.70157,273,0,Received
1678133924.0373151,274,0,Received
1678133924.3741372,275,0,Internal
1678133924.711162,279,1,Received
1678133925.051353,280,0,Received
1678133925.392339,282,0,Received
1678133925.7338612,283,0,Internal
1678133926.074826,287,0,Received
1678133926.415586,288,0,Internal
1678133926.750714,291,0,Received
1678133927.092271,292,0,Send
1678133927.431485,293,0,Internal
1678133927.769931,296,1,Received
1678133928.110574,297,1,Received
1678133928.451713,299,1,Received
1678133928.787074,301,0,Received
1678133929.124442,302,0,Internal
1678133929.461865,306,0,Received
1678133929.802651,307,1,Received
1678133930.143383,309,0,Received
1678133930.48145,313,0,Received
1678133930.817821,314,0,Internal
1678133931.1574311,315,0,Internal
1678133931.498689,319,0,Received
1678133931.833505,320,0,Internal
1678133932.1705458,321,0,Send
1678133932.511987,322,0,Internal
1678133932.8521621,326,0,Received
1678133933.191367,327,0,Received
1678133933.528977,331,0,Received
1678133933.8645818,332,0,Internal
1678133934.204872,335,0,Received
1678133934.544748,336,0,Received
1678133934.884293,337,0,Internal
1678133935.221484,339,1,Received
1678133935.562464,340,1,Received
1678133935.9032278,342,1,Received
1678133936.240133,343,1,Received
