timestamp,logical_clock_time,queue_length,event_type
1678133876.5271811,1,0,Internal
1678133876.7032058,2,0,Internal
1678133876.877105,3,0,Internal
1678133877.050585,4,0,Received
1678133877.2241971,5,0,Received
1678133877.3938031,6,0,Internal
1678133877.567745,7,0,Send
1678133877.74211,8,0,Send
1678133877.915135,9,0,Internal
1678133878.087973,10,0,Internal
1678133878.259657,11,0,Internal
1678133878.433446,12,0,Internal
1678133878.607531,13,0,Send
1678133878.777777,14,0,Internal
1678133878.9490461,15,0,Internal
1678133879.118826,16,0,Internal
1678133879.2932742,17,0,Internal
1678133879.466434,18,0,Send
1678133879.637005,19,0,Send
1678133879.810786,20,0,Send
1678133879.9822452,21,0,Internal
1678133880.155448,22,0,Internal
1678133880.329509,23,0,Internal
1678133880.5030699,24,0,Internal
1678133880.677734,25,0,Send
1678133880.851197,26,0,Internal
1678133881.023631,27,0,Internal
1678133881.1961432,28,0,Internal
1678133881.369826,29,0,Send
1678133881.5439339,30,0,Internal
1678133881.711914,31,0,Internal
1678133881.885938,32,0,Send
1678133882.05679,33,0,Internal
1678133882.229654,34,0,Send
1678133882.402387,35,0,Internal
1678133882.576826,36,0,Internal
1678133882.7490718,37,0,Send
1678133882.923373,38,0,Internal
1678133883.094017,39,0,Internal
1678133883.2665448,40,0,Internal
1678133883.440863,41,0,Received
1678133883.609853,42,0,Send
1678133883.784126,43,0,Internal
1678133883.957962,44,0,Internal
1678133884.130602,45,0,Internal
1678133884.30414,46,0,Internal
1678133884.478423,47,0,Received
1678133884.651577,48,0,Internal
1678133884.822987,49,0,Internal
1678133884.992308,50,0,Internal
1678133885.161912,51,0,Internal
1678133885.334006,52,0,Send
1678133885.5044968,53,0,Internal
1678133885.675071,54,0,Internal
1678133885.847187,55,0,Internal
1678133886.020673,56,0,Internal
1678133886.1944041,57,0,Internal
1678133886.3639958,58,0,Received
1678133886.536782,59,0,Internal
1678133886.711066,60,0,Received
1678133886.884272,61,0,Internal
1678133887.058583,62,0,Received
1678133887.232648,63,0,Internal
1678133887.402841,64,0,Received
1678133887.576669,65,0,Internal
1678133887.749913,66,0,Internal
1678133887.923916,67,0,Internal
1678133888.098465,68,0,Send
1678133888.327563,69,0,Internal
1678133888.500993,70,0,Send
1678133888.674897,71,0,Send
1678133888.847404,72,0,Internal
1678133889.0216079,73,0,Send
1678133889.195709,74,0,Internal
1678133889.368453,75,0,Send
1678133889.543197,76,0,Internal
1678133889.714166,77,0,Send
1678133889.8876932,78,0,Internal
1678133890.060561,79,0,Internal
1678133890.2303202,80,0,Internal
1678133890.402069,81,0,Received
1678133890.571784,82,0,Internal
1678133890.743917,83,0,Internal
1678133890.9183738,84,0,Send
1678133891.0929852,85,0,Send
1678133891.262939,86,0,Internal
1678133891.432608,87,0,Send
1678133891.605768,88,0,Internal
1678133891.777306,89,0,Send
1678133891.9502022,90,0,Internal
1678133892.121421,91,0,Internal
1678133892.2946591,92,0,Send
1678133892.467808,93,0,Internal
1678133892.6404312,94,0,Internal
1678133892.811112,95,0,Internal
1678133892.984898,96,0,Internal
1678133893.158269,97,0,Internal
1678133893.3264089,98,0,Internal
1678133893.5008152,99,0,Internal
1678133893.672191,100,0,Internal
1678133893.8465102,101,0,Internal
1678133894.0211132,102,0,Received
1678133894.1908329,103,0,Internal
1678133894.3631942,104,0,Internal
1678133894.5373042,105,0,Received
1678133894.712407,106,0,Internal
1678133894.885619,107,0,Received
1678133895.0594702,108,0,Internal
1678133895.234046,109,0,Internal
1678133895.4049091,110,0,Internal
1678133895.5798662,111,0,Send
1678133895.753579,112,0,Internal
1678133895.9283578,113,0,Internal
1678133896.103214,114,0,Send
1678133896.273762,115,0,Received
1678133896.444061,116,0,Send
1678133896.618197,117,0,Internal
1678133896.7929869,118,0,Send
1678133896.967289,119,0,Send
1678133897.1421828,120,0,Send
1678133897.316479,121,0,Internal
1678133897.491232,122,0,Internal
1678133897.661033,123,0,Internal
1678133897.833544,124,0,Internal
1678133898.00442,125,0,Internal
1678133898.1778612,126,0,Internal
1678133898.351646,127,0,Internal
1678133898.526017,128,0,Internal
1678133898.698408,129,0,Received
1678133898.8679092,130,0,Internal
1678133899.039138,131,0,Send
1678133899.213844,132,0,Received
1678133899.3864791,133,0,Received
1678133899.557407,134,0,Internal
1678133899.728981,135,0,Internal
1678133899.900485,136,0,Send
1678133900.074634,137,0,Internal
1678133900.249568,138,0,Internal
1678133900.424271,139,0,Internal
1678133900.594202,140,0,Internal
1678133900.763869,141,0,Internal
1678133900.938884,142,0,Send
1678133901.1120052,143,0,Internal
1678133901.2853498,144,0,Send
1678133901.455672,145,0,Internal
1678133901.629591,146,0,Internal
1678133901.7995698,147,0,Send
1678133901.974551,148,0,Internal
1678133902.1450791,149,0,Send
1678133902.3184981,150,0,Send
1678133902.49278,151,0,Send
1678133902.661859,152,0,Send
1678133902.83152,153,0,Internal
1678133903.001345,154,0,Send
1678133903.175206,155,0,Send
1678133903.343936,156,0,Internal
1678133903.514245,157,0,Send
1678133903.685833,158,0,Send
1678133903.856388,159,0,Internal
1678133904.0279949,160,0,Internal
1678133904.201674,161,0,Internal
1678133904.374259,162,0,Internal
1678133904.548922,163,0,Received
1678133904.719176,164,0,Internal
1678133904.889313,165,0,Internal
1678133905.061346,166,0,Internal
1678133905.235431,167,0,Internal
1678133905.4096482,168,0,Internal
1678133905.579587,169,0,Internal
1678133905.750314,170,0,Send
1678133905.9252758,171,0,Send
1678133906.096437,172,0,Internal
1678133906.269871,173,0,Internal
1678133906.444963,174,0,Internal
1678133906.6151838,175,0,Internal
1678133906.7875578,176,0,Received
1678133906.960206,177,0,Internal
1678133907.131218,178,0,Internal
1678133907.3042161,179,0,Received
1678133907.4792051,180,0,Received
1678133907.653312,181,0,Internal
1678133907.827282,182,0,Received
1678133908.00144,183,0,Internal
1678133908.1712692,184,0,Internal
1678133908.345537,185,0,Internal
1678133908.520152,186,0,Send
1678133908.6945941,187,0,Send
1678133908.8692648,188,0,Internal
1678133909.0409138,189,0,Internal
1678133909.211721,190,0,Internal
1678133909.384089,191,0,Internal
1678133909.554016,192,0,Send
1678133909.724278,193,0,Internal
1678133909.894757,194,0,Received
1678133910.068428,195,0,Internal
1678133910.237729,196,0,Received
1678133910.412131,197,0,Send
1678133910.5859299,198,0,Internal
1678133910.760295,199,0,Send
1678133910.931251,200,0,Internal
1678133911.102849,201,0,Internal
1678133911.275436,202,0,Internal
1678133911.450068,203,0,Received
1678133911.6201441,204,0,Received
1678133911.79422,205,0,Send
1678133911.963423,206,0,Internal
1678133912.1373818,207,0,Send
1678133912.310654,208,0,Internal
1678133912.4850361,209,0,Send
1678133912.65923,210,0,Internal
1678133912.832772,211,0,Internal
1678133913.003946,212,0,Send
1678133913.17835,213,0,Send
1678133913.3509362,214,0,Internal
1678133913.522397,215,0,Send
1678133913.696942,216,0,Send
1678133913.869323,217,0,Internal
1678133914.0435991,218,0,Received
1678133914.21733,219,0,Send
1678133914.389631,220,0,Internal
1678133914.560606,221,0,Internal
1678133914.7344482,222,0,Internal
1678133914.907796,223,0,Received
1678133915.0776699,224,0,Internal
1678133915.249781,225,0,Received
1678133915.41829,226,0,Send
1678133915.591687,227,0,Internal
1678133915.762573,228,0,Send
1678133915.93288,229,0,Send
1678133916.1027079,230,0,Internal
1678133916.2734442,231,0,Send
1678133916.4478521,232,0,Send
1678133916.620064,233,0,Internal
1678133916.790336,234,0,Internal
1678133916.9630542,235,0,Internal
1678133917.136058,236,0,Internal
1678133917.306727,237,0,Received
1678133917.477242,238,0,Send
1678133917.648654,239,0,Send
1678133917.822618,240,0,Internal
1678133917.994999,241,0,Send
1678133918.1689339,242,0,Send
1678133918.340142,243,0,Internal
1678133918.5144582,244,0,Internal
1678133918.687444,245,0,Internal
1678133918.8621068,246,0,Internal
1678133919.03159,247,0,Send
1678133919.202677,248,0,Internal
1678133919.3726878,249,0,Internal
1678133919.54442,250,0,Internal
1678133919.713693,251,0,Received
1678133919.8873951,252,0,Internal
1678133920.061013,253,0,Received
1678133920.234973,254,0,Send
